x,y,z,timestamp
0.4,9.8,2.3000000000000003,2025-12-11T15:31:51.484+00:00
-0.7000000000000001,9.3,2.4000000000000004,2025-12-11T15:31:51.583+00:00
-1.2000000000000002,9.600000000000001,1.1,2025-12-11T15:31:52.329+00:00
-1.0,8.700000000000001,0.1,2025-12-11T15:31:52.413+00:00
1.5,10.700000000000001,1.4000000000000001,2025-12-11T15:31:51.683+00:00
0.7000000000000001,9.600000000000001,2.7,2025-12-11T15:31:51.773+00:00
0.9,8.3,1.5,2025-12-11T15:31:52.007+00:00
-0.6000000000000001,7.9,-0.8,2025-12-11T15:31:52.513+00:00
0.7000000000000001,10.0,0.7000000000000001,2025-12-11T15:31:52.738+00:00
0.0,9.600000000000001,1.6,2025-12-11T15:31:54.462+00:00
0.4,10.0,2.9000000000000004,2025-12-11T15:31:52.226+00:00
1.6,10.0,2.5,2025-12-11T15:31:52.635+00:00
0.0,9.3,-0.1,2025-12-11T15:31:52.828+00:00
0.0,9.600000000000001,1.8,2025-12-11T15:31:51.399+00:00
-0.1,9.700000000000001,0.9,2025-12-11T15:31:53.679+00:00
0.4,9.600000000000001,0.9,2025-12-11T15:31:54.563+00:00
0.4,9.8,1.0,2025-12-11T15:31:54.813+00:00
0.4,9.700000000000001,0.6000000000000001,2025-12-11T15:31:54.985+00:00
0.4,9.8,1.0,2025-12-11T15:31:55.707+00:00
0.7000000000000001,9.600000000000001,1.4000000000000001,2025-12-11T15:31:51.196+00:00
0.5,10.100000000000001,-0.5,2025-12-11T15:31:52.915+00:00
-0.30000000000000004,9.3,1.9000000000000001,2025-12-11T15:31:53.099+00:00
0.0,9.9,1.3,2025-12-11T15:31:51.301+00:00
0.1,11.100000000000001,-1.0,2025-12-11T15:31:52.122+00:00
0.0,9.9,0.6000000000000001,2025-12-11T15:31:54.381+00:00
0.4,9.9,1.5,2025-12-11T15:31:54.72+00:00
0.9,9.5,1.5,2025-12-11T15:31:51.072+00:00
0.4,10.200000000000001,2.0,2025-12-11T15:31:51.898+00:00
0.30000000000000004,9.8,2.0,2025-12-11T15:31:53.206+00:00
0.30000000000000004,9.700000000000001,0.8,2025-12-11T15:31:54.224+00:00
0.6000000000000001,9.700000000000001,-0.1,2025-12-11T15:31:54.3+00:00
0.5,9.200000000000001,0.6000000000000001,2025-12-11T15:31:53.855+00:00
0.30000000000000004,9.8,1.1,2025-12-11T15:31:55.442+00:00
1.3,9.8,1.3,2025-12-11T15:31:53.764+00:00
0.6000000000000001,9.9,1.1,2025-12-11T15:31:54.634+00:00
0.4,9.8,0.9,2025-12-11T15:31:55.07+00:00
0.30000000000000004,9.8,0.8,2025-12-11T15:31:55.624+00:00
0.30000000000000004,9.700000000000001,1.1,2025-12-11T15:31:55.808+00:00
0.30000000000000004,9.8,1.9000000000000001,2025-12-11T15:31:57.072+00:00
0.0,9.9,0.4,2025-12-11T15:31:57.156+00:00
0.7000000000000001,9.9,0.8,2025-12-11T15:31:53.004+00:00
-0.30000000000000004,10.600000000000001,0.6000000000000001,2025-12-11T15:31:53.429+00:00
0.5,10.200000000000001,1.4000000000000001,2025-12-11T15:31:53.935+00:00
0.0,9.700000000000001,1.1,2025-12-11T15:31:55.149+00:00
0.5,9.8,1.2000000000000002,2025-12-11T15:31:55.353+00:00
0.1,9.9,0.7000000000000001,2025-12-11T15:31:56.602+00:00
0.4,9.8,0.9,2025-12-11T15:31:56.698+00:00
0.7000000000000001,9.600000000000001,0.7000000000000001,2025-12-11T15:31:56.787+00:00
0.30000000000000004,9.700000000000001,0.4,2025-12-11T15:31:57.597+00:00
0.30000000000000004,9.8,1.0,2025-12-11T15:31:57.678+00:00
0.30000000000000004,9.700000000000001,0.5,2025-12-11T15:31:57.84+00:00
0.2,9.700000000000001,0.30000000000000004,2025-12-11T15:31:57.926+00:00
0.30000000000000004,9.8,1.0,2025-12-11T15:31:58.011+00:00
0.30000000000000004,9.8,0.6000000000000001,2025-12-11T15:31:58.101+00:00
0.2,9.600000000000001,1.0,2025-12-11T15:31:54.145+00:00
0.4,9.600000000000001,0.9,2025-12-11T15:31:54.896+00:00
0.4,9.700000000000001,1.0,2025-12-11T15:31:56.509+00:00
-0.2,9.8,1.2000000000000002,2025-12-11T15:31:57.344+00:00
0.2,9.9,1.4000000000000001,2025-12-11T15:31:57.429+00:00
0.30000000000000004,9.8,0.7000000000000001,2025-12-11T15:31:58.209+00:00
0.4,9.8,1.1,2025-12-11T15:31:58.295+00:00
0.4,9.700000000000001,0.7000000000000001,2025-12-11T15:31:58.546+00:00
0.0,9.9,0.5,2025-12-11T15:31:58.719+00:00
0.6000000000000001,9.8,0.4,2025-12-11T15:31:55.533+00:00
-0.1,9.600000000000001,0.1,2025-12-11T15:31:56.975+00:00
0.30000000000000004,9.8,0.8,2025-12-11T15:31:57.762+00:00
0.5,9.9,1.2000000000000002,2025-12-11T15:31:58.634+00:00
0.4,9.9,2.0,2025-12-11T15:31:58.807+00:00
0.6000000000000001,10.100000000000001,1.3,2025-12-11T15:31:54.063+00:00
-0.9,10.100000000000001,1.6,2025-12-11T15:31:56.891+00:00
0.30000000000000004,9.8,0.1,2025-12-11T15:31:57.242+00:00
0.2,9.8,0.5,2025-12-11T15:31:57.511+00:00
0.30000000000000004,9.8,1.4000000000000001,2025-12-11T15:31:58.382+00:00
0.1,9.8,0.7000000000000001,2025-12-11T15:31:58.46+00:00
0.4,9.700000000000001,1.0,2025-12-11T15:31:59.031+00:00
0.6000000000000001,9.9,1.2000000000000002,2025-12-11T15:31:59.323+00:00
0.30000000000000004,9.8,1.2000000000000002,2025-12-11T15:31:59.4+00:00
0.0,9.700000000000001,-0.4,2025-12-11T15:31:59.476+00:00
0.5,9.700000000000001,1.3,2025-12-11T15:32:01.056+00:00
0.4,9.8,0.9,2025-12-11T15:32:02.054+00:00
0.4,9.8,0.2,2025-12-11T15:32:02.519+00:00
0.30000000000000004,9.8,1.0,2025-12-11T15:32:03.908+00:00
0.4,9.8,0.8,2025-12-11T15:32:04.239+00:00
