id,recording_id,sensor_type_id,timestamp,offset_ms,data,created_at
d0d0584d-c5f4-4d29-abbd-ba46a79952bb,0565b6af-c324-47da-b684-458970d6e48c,d4ad2653-b430-40c2-9f47-bdc140119c57,2025-12-11 15:31:51.186+00,306,"{""x"":-0.0890117918517108,""y"":-0.010471975511965978,""z"":-0.05235987755982989}",2025-12-11 15:31:51.68727+00
8d7a0765-6cda-4b6d-a542-7eb428f39622,0565b6af-c324-47da-b684-458970d6e48c,3b48eed5-6ece-4eb8-8c88-b5e645839385,2025-12-11 15:31:51.484+00,603,"{""x"":0.4,""y"":9.8,""z"":2.3000000000000003}",2025-12-11 15:31:51.992308+00
ce8c61e4-9d8a-44fc-bef1-e074693f8b43,0565b6af-c324-47da-b684-458970d6e48c,3b48eed5-6ece-4eb8-8c88-b5e645839385,2025-12-11 15:31:51.583+00,703,"{""x"":-0.7000000000000001,""y"":9.3,""z"":2.4000000000000004}",2025-12-11 15:31:52.084637+00
5c12dc81-e3e5-4be6-9014-6000f328da2a,0565b6af-c324-47da-b684-458970d6e48c,baf037ae-fcf3-4ef7-a040-1a876ff3dcb7,2025-12-11 15:31:51.755+00,875,"{""speed"":null,""heading"":null,""accuracy"":12.319999694824219,""altitude"":359.1000061035156,""latitude"":46.0672874,""longitude"":14.4881453}",2025-12-11 15:31:52.254829+00
2ed90fdf-8c19-48d7-a2ad-1e96820a0404,0565b6af-c324-47da-b684-458970d6e48c,98a08aec-2fa6-4f63-9386-0f43015d701c,2025-12-11 15:31:52.107+00,1227,"{""x"":0.5,""y"":0.1,""z"":1.2000000000000002}",2025-12-11 15:31:52.61226+00
f7c9b996-8be5-48ec-aab8-e54d97b5012d,0565b6af-c324-47da-b684-458970d6e48c,3b48eed5-6ece-4eb8-8c88-b5e645839385,2025-12-11 15:31:52.329+00,1449,"{""x"":-1.2000000000000002,""y"":9.600000000000001,""z"":1.1}",2025-12-11 15:31:52.83619+00
b3f98d86-0229-4907-a9be-6ba05e201c4b,0565b6af-c324-47da-b684-458970d6e48c,3b48eed5-6ece-4eb8-8c88-b5e645839385,2025-12-11 15:31:52.413+00,1533,"{""x"":-1,""y"":8.700000000000001,""z"":0.1}",2025-12-11 15:31:52.918195+00
94a8b292-7079-4f43-9d6c-0d87f9e8d337,0565b6af-c324-47da-b684-458970d6e48c,ac98dfca-0ee5-4d28-8657-4d29dbfc8f09,2025-12-11 15:31:52.709+00,1829,"{""x"":0.30000000000000004,""y"":9.8,""z"":0.8}",2025-12-11 15:31:53.213946+00
a7389d64-bb8e-405b-8be9-24f80152aee3,0565b6af-c324-47da-b684-458970d6e48c,98a08aec-2fa6-4f63-9386-0f43015d701c,2025-12-11 15:31:52.882+00,2002,"{""x"":-0.2,""y"":0,""z"":-0.6000000000000001}",2025-12-11 15:31:53.39318+00
f135a9d7-355f-4dfa-b73c-29a159a95645,0565b6af-c324-47da-b684-458970d6e48c,d4ad2653-b430-40c2-9f47-bdc140119c57,2025-12-11 15:31:53.016+00,2136,"{""x"":0.10471975511965978,""y"":0.32288591161895097,""z"":0.013962634015954637}",2025-12-11 15:31:53.520945+00
19801c74-676c-4b42-a02a-83b0600ef059,0565b6af-c324-47da-b684-458970d6e48c,c850391c-5cf3-4b3f-9fac-26438f5a9353,2025-12-11 15:31:51.318+00,438,"{""quaternion"":[0.4762239910833505,0.44408605606591156,0.5483227010004393,0.5247289783231452]}",2025-12-11 15:31:51.831151+00
e8ada02a-df69-4df6-ac38-e6c698a34982,0565b6af-c324-47da-b684-458970d6e48c,ac98dfca-0ee5-4d28-8657-4d29dbfc8f09,2025-12-11 15:31:51.432+00,552,"{""x"":0.7000000000000001,""y"":9.700000000000001,""z"":1.5}",2025-12-11 15:31:51.938958+00
a3d56b0f-ae3a-4052-ba3d-3e8ee29bdaae,0565b6af-c324-47da-b684-458970d6e48c,ac98dfca-0ee5-4d28-8657-4d29dbfc8f09,2025-12-11 15:31:51.616+00,736,"{""x"":0.5,""y"":9.600000000000001,""z"":1.7000000000000002}",2025-12-11 15:31:52.138578+00
6c53ca7a-1d8c-44f2-8353-d2ecc5da4963,0565b6af-c324-47da-b684-458970d6e48c,c850391c-5cf3-4b3f-9fac-26438f5a9353,2025-12-11 15:31:51.808+00,928,"{""quaternion"":[0.4593715829263828,0.4451620333986942,0.5560660095743134,0.5306591239356474]}",2025-12-11 15:31:52.315392+00
c8f6907e-e2c2-4d55-a12f-eb7858957251,0565b6af-c324-47da-b684-458970d6e48c,d4ad2653-b430-40c2-9f47-bdc140119c57,2025-12-11 15:31:52.231+00,1351,"{""x"":0.8726646259971648,""y"":-0.32288591161895097,""z"":0.307177948351002}",2025-12-11 15:31:52.738827+00
e241e875-6520-4894-b924-083e765aba1b,0565b6af-c324-47da-b684-458970d6e48c,d4ad2653-b430-40c2-9f47-bdc140119c57,2025-12-11 15:31:52.319+00,1439,"{""x"":0.45727626402251437,""y"":-0.06806784082777885,""z"":-0.28623399732707006}",2025-12-11 15:31:52.820159+00
05799b78-67f5-4a08-817b-aea340b7dda8,0565b6af-c324-47da-b684-458970d6e48c,d4ad2653-b430-40c2-9f47-bdc140119c57,2025-12-11 15:31:52.507+00,1626,"{""x"":-0.22863813201125718,""y"":0.34382986264288296,""z"":0.3612831551628262}",2025-12-11 15:31:53.028482+00
9a2d6f3b-b859-4bff-a0ec-71d743507831,0565b6af-c324-47da-b684-458970d6e48c,d4ad2653-b430-40c2-9f47-bdc140119c57,2025-12-11 15:31:52.604+00,1724,"{""x"":-0.1954768762233649,""y"":0.08028514559173916,""z"":-0.006981317007977318}",2025-12-11 15:31:53.104896+00
fe37eef6-68cb-4fea-a330-8cc03354c7ed,0565b6af-c324-47da-b684-458970d6e48c,c850391c-5cf3-4b3f-9fac-26438f5a9353,2025-12-11 15:31:52.781+00,1901,"{""quaternion"":[0.49402663579984624,0.46230194923794676,0.5135661459473072,0.527697266041724]}",2025-12-11 15:31:53.291817+00
5d0e2f47-7fbd-4372-9c44-dc3c12bd80d4,0565b6af-c324-47da-b684-458970d6e48c,98a08aec-2fa6-4f63-9386-0f43015d701c,2025-12-11 15:31:51.314+00,434,"{""x"":0,""y"":0,""z"":0}",2025-12-11 15:31:51.823505+00
34949d9a-4ffb-46e7-bfb5-6aaaf47bb967,0565b6af-c324-47da-b684-458970d6e48c,3b48eed5-6ece-4eb8-8c88-b5e645839385,2025-12-11 15:31:51.683+00,802,"{""x"":1.5,""y"":10.700000000000001,""z"":1.4000000000000001}",2025-12-11 15:31:52.192016+00
9d8dec51-fc4e-40ff-82ac-683d02b8a6e7,0565b6af-c324-47da-b684-458970d6e48c,3b48eed5-6ece-4eb8-8c88-b5e645839385,2025-12-11 15:31:51.773+00,893,"{""x"":0.7000000000000001,""y"":9.600000000000001,""z"":2.7}",2025-12-11 15:31:52.273012+00
ca83cca6-39e0-43e8-8cc9-dbe6730661fe,0565b6af-c324-47da-b684-458970d6e48c,3b48eed5-6ece-4eb8-8c88-b5e645839385,2025-12-11 15:31:52.007+00,1127,"{""x"":0.9,""y"":8.3,""z"":1.5}",2025-12-11 15:31:52.532643+00
1b33848f-f0c5-4665-a5be-9066d7492a09,0565b6af-c324-47da-b684-458970d6e48c,c850391c-5cf3-4b3f-9fac-26438f5a9353,2025-12-11 15:31:52.287+00,1407,"{""quaternion"":[0.5162733864884278,0.43474255950330043,0.49217217377841693,0.5497519883715907]}",2025-12-11 15:31:52.799568+00
cb48cc53-7a1c-4819-90f9-e2edbeecc8d3,0565b6af-c324-47da-b684-458970d6e48c,3b48eed5-6ece-4eb8-8c88-b5e645839385,2025-12-11 15:31:52.513+00,1633,"{""x"":-0.6000000000000001,""y"":7.9,""z"":-0.8}",2025-12-11 15:31:53.032449+00
7c9ff263-9b3b-4319-ba5a-e3d579e9dc6a,0565b6af-c324-47da-b684-458970d6e48c,ac98dfca-0ee5-4d28-8657-4d29dbfc8f09,2025-12-11 15:31:52.625+00,1745,"{""x"":0.4,""y"":9.8,""z"":0.8}",2025-12-11 15:31:53.14107+00
1258cc18-642c-46de-9dcd-24af8fbd5046,0565b6af-c324-47da-b684-458970d6e48c,3b48eed5-6ece-4eb8-8c88-b5e645839385,2025-12-11 15:31:52.738+00,1858,"{""x"":0.7000000000000001,""y"":10,""z"":0.7000000000000001}",2025-12-11 15:31:53.243348+00
9b08e54b-5ed5-4fdd-856b-bd8c68c329c0,0565b6af-c324-47da-b684-458970d6e48c,c850391c-5cf3-4b3f-9fac-26438f5a9353,2025-12-11 15:31:53.681+00,2801,"{""quaternion"":[0.5014987517256225,0.4547312999168878,0.5138443699078581,0.5269557954966775]}",2025-12-11 15:31:54.187879+00
58b478c9-bcb1-4ff5-9dff-36dfae12ac29,0565b6af-c324-47da-b684-458970d6e48c,c850391c-5cf3-4b3f-9fac-26438f5a9353,2025-12-11 15:31:53.841+00,2961,"{""quaternion"":[0.5064503764655518,0.446496068001367,0.516204288077582,0.5269557954966775]}",2025-12-11 15:31:54.350821+00
1359c861-34c1-4cb9-8e55-52152980831b,0565b6af-c324-47da-b684-458970d6e48c,d4ad2653-b430-40c2-9f47-bdc140119c57,2025-12-11 15:31:54.006+00,3126,"{""x"":0.2007128639793479,""y"":0.0471238898038469,""z"":-0.11519173063162576}",2025-12-11 15:31:54.514958+00
ab75bc3f-7fd1-4205-8c19-425b60847070,0565b6af-c324-47da-b684-458970d6e48c,ac98dfca-0ee5-4d28-8657-4d29dbfc8f09,2025-12-11 15:31:54.084+00,3204,"{""x"":0.30000000000000004,""y"":9.8,""z"":0.9}",2025-12-11 15:31:54.586098+00
fae34564-7eee-40eb-a4c9-e2c3603b5bf4,0565b6af-c324-47da-b684-458970d6e48c,98a08aec-2fa6-4f63-9386-0f43015d701c,2025-12-11 15:31:54.245+00,3365,"{""x"":-0.2,""y"":-0.2,""z"":0.1}",2025-12-11 15:31:54.746616+00
ffc6a5bf-50f3-4339-91f5-d61fc33255cc,0565b6af-c324-47da-b684-458970d6e48c,98a08aec-2fa6-4f63-9386-0f43015d701c,2025-12-11 15:31:54.331+00,3451,"{""x"":0,""y"":-0.1,""z"":-0.1}",2025-12-11 15:31:54.83298+00
9a1a4df0-ba45-490e-ac7b-1db91d580f33,0565b6af-c324-47da-b684-458970d6e48c,3b48eed5-6ece-4eb8-8c88-b5e645839385,2025-12-11 15:31:54.462+00,3582,"{""x"":0,""y"":9.600000000000001,""z"":1.6}",2025-12-11 15:31:54.962554+00
43639e9b-5ad1-4af1-8cd8-a667eaf16414,0565b6af-c324-47da-b684-458970d6e48c,d4ad2653-b430-40c2-9f47-bdc140119c57,2025-12-11 15:31:54.624+00,3744,"{""x"":-0.11344640137963143,""y"":0.06806784082777885,""z"":0.022689280275926284}",2025-12-11 15:31:55.123004+00
59486ccc-0b09-4655-9355-51dace783447,0565b6af-c324-47da-b684-458970d6e48c,d4ad2653-b430-40c2-9f47-bdc140119c57,2025-12-11 15:31:54.708+00,3828,"{""x"":-0.0890117918517108,""y"":-0.054105206811824215,""z"":-0.0645771823237902}",2025-12-11 15:31:55.216241+00
79dba1b7-bff8-446b-a681-60529006239c,0565b6af-c324-47da-b684-458970d6e48c,d4ad2653-b430-40c2-9f47-bdc140119c57,2025-12-11 15:31:54.799+00,3919,"{""x"":0.05759586531581288,""y"":-0.05061454830783556,""z"":-0.017453292519943295}",2025-12-11 15:31:55.311761+00
bd41fa11-a5f6-4ab8-9233-cab084c449cb,0565b6af-c324-47da-b684-458970d6e48c,ac98dfca-0ee5-4d28-8657-4d29dbfc8f09,2025-12-11 15:31:54.961+00,4081,"{""x"":0.4,""y"":9.8,""z"":1}",2025-12-11 15:31:55.456823+00
ba4e0ae7-eba0-4116-b00f-8431919334b4,0565b6af-c324-47da-b684-458970d6e48c,d4ad2653-b430-40c2-9f47-bdc140119c57,2025-12-11 15:31:51.082+00,202,"{""x"":-0.07853981633974483,""y"":0.006981317007977318,""z"":0.11693705988362008}",2025-12-11 15:31:51.602154+00
292d033d-b8c2-4b53-9aa4-11b34276029b,0565b6af-c324-47da-b684-458970d6e48c,c850391c-5cf3-4b3f-9fac-26438f5a9353,2025-12-11 15:31:51.617+00,737,"{""quaternion"":[0.4770560857844621,0.4280379452470692,0.541632937177354,0.5439069495872503]}",2025-12-11 15:31:52.134095+00
ce78bc82-93a6-4789-9753-ee961f97ee90,0565b6af-c324-47da-b684-458970d6e48c,98a08aec-2fa6-4f63-9386-0f43015d701c,2025-12-11 15:31:51.796+00,916,"{""x"":0.6000000000000001,""y"":0.2,""z"":-0.1}",2025-12-11 15:31:52.305284+00
41a78368-ed8b-4f23-9ee6-0b65ed02610f,0565b6af-c324-47da-b684-458970d6e48c,d4ad2653-b430-40c2-9f47-bdc140119c57,2025-12-11 15:31:52.133+00,1253,"{""x"":0.3351032163829113,""y"":-0.9058258817850571,""z"":0.22689280275926285}",2025-12-11 15:31:52.635755+00
c261c796-8ee5-4ee1-9b80-7667f10e398e,0565b6af-c324-47da-b684-458970d6e48c,3b48eed5-6ece-4eb8-8c88-b5e645839385,2025-12-11 15:31:52.226+00,1346,"{""x"":0.4,""y"":10,""z"":2.9000000000000004}",2025-12-11 15:31:52.729351+00
7a362862-fb69-4110-9685-cdfebfd6d6d7,0565b6af-c324-47da-b684-458970d6e48c,c850391c-5cf3-4b3f-9fac-26438f5a9353,2025-12-11 15:31:52.399+00,1519,"{""quaternion"":[0.5120833429135371,0.47752544262667884,0.4920986937769709,0.5172803660856365]}",2025-12-11 15:31:52.910664+00
42b47bab-54cc-4696-8499-2e7df62dc137,0565b6af-c324-47da-b684-458970d6e48c,3b48eed5-6ece-4eb8-8c88-b5e645839385,2025-12-11 15:31:52.635+00,1755,"{""x"":1.6,""y"":10,""z"":2.5}",2025-12-11 15:31:53.14385+00
