x,y,z,timestamp
0.0,0.0,0.1,2025-12-11T15:29:47.924+00:00
0.0,0.0,-0.1,2025-12-11T15:29:48.042+00:00
0.0,0.0,0.0,2025-12-11T15:29:48.222+00:00
0.0,0.0,0.1,2025-12-11T15:29:48.333+00:00
0.0,0.0,-0.1,2025-12-11T15:29:48.497+00:00
-0.1,0.0,0.0,2025-12-11T15:29:49.022+00:00
0.1,0.0,0.1,2025-12-11T15:29:49.114+00:00
0.0,0.0,-0.2,2025-12-11T15:29:49.373+00:00
0.0,0.0,0.1,2025-12-11T15:29:49.848+00:00
0.0,0.0,-0.1,2025-12-11T15:29:50.555+00:00
0.0,0.0,-0.1,2025-12-11T15:29:51.175+00:00
-0.1,0.0,0.0,2025-12-11T15:29:51.449+00:00
-0.2,0.0,0.0,2025-12-11T15:29:51.634+00:00
0.1,0.0,0.30000000000000004,2025-12-11T15:29:51.848+00:00
0.1,0.0,-0.2,2025-12-11T15:29:53.076+00:00
0.0,0.0,0.1,2025-12-11T15:29:53.662+00:00
-0.2,0.0,-0.1,2025-12-11T15:29:53.853+00:00
0.0,0.0,0.0,2025-12-11T15:29:54.131+00:00
0.1,-0.4,-1.0,2025-12-11T15:30:54.554+00:00
0.7000000000000001,-0.30000000000000004,-0.30000000000000004,2025-12-11T15:30:55.714+00:00
-0.30000000000000004,0.1,-0.1,2025-12-11T15:31:00.735+00:00
0.0,0.0,0.1,2025-12-11T15:29:49.268+00:00
0.0,0.0,-0.1,2025-12-11T15:29:50.058+00:00
0.1,0.0,0.2,2025-12-11T15:29:50.229+00:00
0.1,0.0,0.2,2025-12-11T15:29:50.638+00:00
0.1,0.0,0.2,2025-12-11T15:29:51.362+00:00
0.1,0.0,0.0,2025-12-11T15:29:51.545+00:00
-0.1,0.0,0.0,2025-12-11T15:29:51.959+00:00
0.2,0.0,0.1,2025-12-11T15:29:53.939+00:00
-0.7000000000000001,0.4,-1.2000000000000002,2025-12-11T15:30:54.665+00:00
-0.4,0.8,0.7000000000000001,2025-12-11T15:30:54.751+00:00
0.30000000000000004,-0.2,0.4,2025-12-11T15:30:57.771+00:00
-0.2,-0.1,-0.7000000000000001,2025-12-11T15:30:57.901+00:00
1.1,-0.4,1.4000000000000001,2025-12-11T15:30:59.25+00:00
-0.5,-0.30000000000000004,0.6000000000000001,2025-12-11T15:30:59.879+00:00
0.2,0.1,-0.2,2025-12-11T15:31:00.383+00:00
0.0,0.0,0.0,2025-12-11T15:29:49.954+00:00
0.0,0.0,-0.2,2025-12-11T15:29:50.808+00:00
0.0,0.0,0.1,2025-12-11T15:29:52.264+00:00
0.1,0.0,-0.1,2025-12-11T15:29:52.974+00:00
0.0,0.1,0.7000000000000001,2025-12-11T15:30:58.055+00:00
-0.2,0.0,-0.1,2025-12-11T15:31:00.645+00:00
-0.1,-0.1,0.30000000000000004,2025-12-11T15:31:00.859+00:00
0.5,-0.1,-0.4,2025-12-11T15:31:05.134+00:00
0.9,-0.4,0.2,2025-12-11T15:31:05.344+00:00
0.0,0.0,-0.1,2025-12-11T15:29:51.272+00:00
-0.1,0.0,-0.2,2025-12-11T15:29:53.378+00:00
-0.1,0.0,-0.2,2025-12-11T15:29:54.043+00:00
-0.8,0.2,0.1,2025-12-11T15:30:59.729+00:00
-0.1,0.1,-0.2,2025-12-11T15:31:01.453+00:00
0.1,0.0,0.2,2025-12-11T15:29:49.47+00:00
-0.1,0.1,0.0,2025-12-11T15:29:49.554+00:00
0.0,0.0,0.0,2025-12-11T15:29:49.742+00:00
-0.1,0.0,0.0,2025-12-11T15:29:50.45+00:00
0.1,0.0,0.0,2025-12-11T15:29:53.266+00:00
0.1,0.0,0.0,2025-12-11T15:29:54.435+00:00
-0.1,0.30000000000000004,0.8,2025-12-11T15:30:54.851+00:00
-0.30000000000000004,0.0,-0.30000000000000004,2025-12-11T15:31:06.162+00:00
0.30000000000000004,-0.1,-0.5,2025-12-11T15:31:06.316+00:00
0.4,0.2,0.6000000000000001,2025-12-11T15:31:06.436+00:00
0.1,-0.2,-0.30000000000000004,2025-12-11T15:31:06.557+00:00
-0.1,0.1,-0.1,2025-12-11T15:29:50.353+00:00
-0.1,0.0,0.0,2025-12-11T15:29:50.898+00:00
-0.1,0.0,-0.1,2025-12-11T15:29:52.15+00:00
-0.1,0.0,0.4,2025-12-11T15:29:52.879+00:00
-0.1,0.30000000000000004,-0.30000000000000004,2025-12-11T15:31:01.075+00:00
0.2,-0.2,0.5,2025-12-11T15:31:01.346+00:00
-0.2,0.0,0.1,2025-12-11T15:31:04.313+00:00
0.30000000000000004,0.0,0.0,2025-12-11T15:31:05.798+00:00
0.0,0.0,0.0,2025-12-11T15:29:50.151+00:00
0.1,0.0,0.0,2025-12-11T15:29:52.346+00:00
-0.1,0.0,-0.2,2025-12-11T15:29:52.779+00:00
-0.1,-0.1,0.2,2025-12-11T15:31:00.959+00:00
-0.4,0.1,-0.2,2025-12-11T15:31:01.58+00:00
0.5,-0.2,0.30000000000000004,2025-12-11T15:31:01.686+00:00
0.0,0.0,0.0,2025-12-11T15:29:49.66+00:00
0.0,0.0,0.0,2025-12-11T15:29:50.989+00:00
0.0,0.0,0.1,2025-12-11T15:29:51.093+00:00
-0.1,0.1,0.1,2025-12-11T15:29:52.443+00:00
0.0,0.0,-0.2,2025-12-11T15:29:53.568+00:00
